Label,comment
U0001F44E,کیفیت ساختش پایینه ولی بعد یک روز اثری از مورچه ها نبود ساخت چین هم هست متاسفانه با اینکه بردش خیلی ابتدایی هست!
U0001F60D,"من حدودا دو سال این چراغ اضطراری رو خریدم و ازش راضی ام تنها ایرادش اینه که خیلی کشیدس و اینکه پایه اش فقط برای آویزون شدنه و به خاطر شکل طراحیش تو هیچ حالتی نمیشه به صورت عمودی رو سطح صاف نگهش داشت و حتما باید کنارش یه تکیه گاه بزاریم، نکته جالب راجب این مدل اینه ک اکثر دکل های حفاری نفتی شهرم(اهواز) از این مدل چراغ اضطراری به دلیل شارژدهی بالا و نور عالی شبانه استفاده میکنن، طبق گفته یکی از متصدیان شارژ این وسیله که تو دکل حفاری کار میکنه گفت اگر شارژ این وسیله تا آخر استفاده بشه به مرور زمان امکان سوختن بعضی از چراغهای ال ای دی وجود داره و ضمنا حتما هر سه ماه یک بار ازش استفاده بشه و باطریش رو دوباره شارژکنین"
U0001F44D,"مداد چشم خوبیه
چشمای من کمی حساسه اما این مداد چشامو اذیت نکرد"
U0001F44D,"عااالیه
من چشام حساسه ولی حساسیتی برام ایجاد نکرد.به نظرم قیمتشم مناسبه
تهش که تراشو اسفنج داره و اسفنجش خیلی کابردیه و جنسش خوبه
از خریدم راضیم"
U0001F44D,شامپو بدن باکیفیت.رایحشم خوب شویندگیشم خوبه ارزش خرید داره
U0001F614,متاسفانه من این فلاسکو خریدم اول فکر میکردم ساخت ایتالیا یا حداقل تحت لیسانس ایتالیاست ولی یه جنس درجه دو چینیه.درب فلاسک نشتی شدید داره.روی بدنه فلاسک ضربه خورده.کیفیت رنگ روش خیلی بده و زده داره.داخل جدارهش هم فکر میکنم ضاععات مواد ساخت ریخته و با تکون دادن مثل پول خورد صدا میده.من چون تو شهرستانم فکر نمیکنم به مرجوع کردنش بیارزه یا شرکت قبول کنه.در هر صورت پشیمونم.از این مارک نخرید.همون چینیای متفرقه یک سوم این قیمت داره کیفیتشم در همین حده
U0001F60D,دارای صدا و کیفیت تصویر عالی
U0001F60D,حدود  2 ماه هستش که دارم ازش استفاده میکنم.گوشی خوبی هستش.اصلا کند نشده و با توجه به رم 4 گیگش و رابط کاربری سبکش برنامه ها رو خیلی روون باز میکنه.دوربینش در نور روز عالیه ولی با کم شدن نور نویز تصاویر زیاد میشه.در مورد دوربین سلفیش هم توی این گوشی هوواوی همدن اشتباه همیشگی سونی رو مرتکب شده و فقط عدد مگاپیکسلش رو بالا برده .کیفیت صدای هدفونش فوقالعاده ست
U0001F44D,خیلی خوبه من که ازش راضی ام . کیفیت خبی هم داره دوربینش .
U0001F60D,"من اینو برای مامانم خریدم البته نه از دیجی
باید بگم ماندگاری بالایی داره. بعد از چند هفته استفاده، روسری مامانم رو که اتو میکنم بوش پخش میشه. ممنون از دیجی."
U0001F44D,"به عنوان یک ایرانی افتخار میکنم که این محصولات در کشورم و به دست هموطنانم طراحی و ساخته شده
محصولاتی با کیفیت ,ایمن,اندازه مناسب,کاربری آسان و زیبا"
U0001F44E,"اصلا با اون چیزی که در تصویر میبینید یکی نیست،بعد از تحویل سریع عودتش دادم"
U0001F44D,"با دستگاه دیجیتال کنکورد خیلی خوبه و تصویرو‌‌ خوب نشون میده و قطعی نداره
راحتم میتونی از رو ماشین برداری ببری خونه
هر وقت خواستی استفاده کنی.فقط اینو بگم که تک بدرد نمیخوره.جفت باشه خیلی بهتره"
U0001F611,"الان هم که دارم نظر میدم زیر همین پتو خوابیدم
بسیار عالی"
U0001F60D,"با توجه به اینکه ماشین من اسپورتیج 2009 هست و این ماشینها نشانگر و درجه حرارت آب ندارند آنرا تهیه کردم. خوشبختانه نمونه ارسالی با فشار  رادیاتور ماشین من 1.1 بار متناسب بود. پس از نصب هیچگونه نشتی نداشت. چند بار پس از سرد شدن رادیاتور چک کردم آب هم کم نکرده بود. دمای رادیاتور  و  اب سیستم خنک کن را بخوبی نشان میدهد و مانع از حوادث باز کردن درب رادیاتور و یا کمبود اب و بالا رفتن دما می شود.
در  کل برای برخی خودروها مناسب است و باید با فشار متناسب با خودروی شما تهیه شود."
U0001F922,اولش که برای بچه ام استفاده میکردم خوب بود ولی الان که استفاده میکنم بدن دخترم پر از حساسیت شده بنظرم اصلا خوب نیست ارزش خرید نداره
U0001F4AE,"آن چیزی که سایت درباره اش نوشته نیست.
نه اینکه ساعت بدی است بلکه فوق العاده عالی است."
U0001F44D,اتوی خوبیه. پیشنهاد به خرید دارم. ولی پارس خزر هم خوبه
U0001F60D,گوشی خوبیه بنظرم مشکلی نداره تاچ و کیفیت صفحه عالی
U0001F44D,من خریدم خوبه اما بقیشو نباید بگم این ابر همون ابر جادوییه برداشتن داخل بسته سوناکس کردن
U0001F44E,بدترین ادکلنی که تا حالا داشتم.از همه نظر
U0001F60D,"از عملکردش راضی هستم 
برای مسافرت استفاده کردم 
برای شارژ گوشی و مودم عالی بود"
U0001F44D,نسبت به قیمتش خوبه
U0001F44D,خرید این محصول را پیشنهاد می کنم.
U0001F44D,"از نظر ظاهری و طراحی بدنه تلفن خوبیه،ولی طراحی گوشیش خوب نیست .یک مقدار صدای خروجیه گوشی ضعیفه،  فک کنم صداش کم و زیاد نمیشه،  24 تا زنگ مختلف داره ولی فقط یکی دوتاش خوبه، با توجه به قیمتی که داره ارزش خرید داره بنظرم."
U0001F44D,"این گوشی را من چند وقت پیش از دی جی کالا سفارش دادم ، در بین رده ها دارای امکانات قابل قبولیه , با توجه به پولی که هزینه میکنید گوشی با کیفیت و مطمئنی خریداری میکنید ."
U0001F44D,"ست کوچیک و خوبیه، تمام وسایلش خوب بود بجز ناخن گیرش"
U0001F44D,از خرید ش بسیار راضیم
U0001F44D,این محصول برای کودکان بسیار مناسبه و با توجه به امکان برقراری ارتباط بسیار کاربردی و مفیده .نگرانی والدین رو از بابت کنترل کودکان کاملا مرتفع میکنه و امکانات مناسبی داره و لی کیقیت بند ساعت بسیار نامناسبه و خیلی زود بریده میشه که امکان تعویض نداره و باید در این مورد ارائه کننده محصول یه فکری بکنه.
U0001F44E,دوستانی که استفاده نکردن لطفا الکی نظر ندن این محصول فول چسب هستش و با دور چسب هایی که تاچ ضعیف میکردن فرق داره مطمئنا
U0001F44D,از خریدم خیلی راضیم؛و حتی زیباتر و کمجاتر از عکس هست..ممنون از سایت خوب و مطمئن دیجی کالا
U0001F44D,سطل برنج خوب و با کیفیتیه...و با تمامی مشخصاتش رو سایت مطابقت داره؛گنجایش هم دقیقا 10 کیلو هست...پینشهاد میکنم بخرید
U0001F60D,سطل زباله خوب و زیبایی هست؛فکر نمیکنم تو بازار بشه با این قیمت یه سطل استیل خرید؛از خریدم خداروشکر راضی هستم؛مرسی دیجی
U0001F60D,"من این راکت رو دو ماه پیش در پیشنهاد شگفت انگیز خریدم . قیمتش خیلی مناسب بود. 306  هزار تومان
اولش راکت بسیار خوش دست، با کنترول عالی و ضربات فوق العاده است ولی زه کشی خوبی نداره واسه همین خیلی زود از سرعت و قدرت اسمش کم شد. باید دوباره زه کشی کنم. بنظر من بهتره راکت رو بدون زه کشی بفروشن تا با زه یونیکس، زه کشی بشه
با مدل یونیکس Nanoray 95 DX قابل رقابته"
U0001F60D,خوش دوخت و خوش فرم . جنسشم خوبه .درکل متوسط به بالاست
U0001F614,"افتضاح هست.بعد از یک شب تا صبح استفاده،که حتی باهاش راه هم نرفتم.یکی از لنگه ها از قسمت مچ پا پاره شد.و کاملا بدون استفاده شد.
به هیچ عنوان توصیه نمیکنم که بخرید."
U0001F44E,"متاسفانه علاوه بر کیفیت ساخت بسیار پایین، به هیچ عنوان نوردهی که در عکسها نشان داده ندارد. اگر بدنبال ستاره و ماه روی دیوار و سقف هستید باید بدانید که اولا شدت نور این چراغ بسیار پایین تر از چیزی است که بتواند چنین کارایی بوجود بیاورد و طراحی هم مشکل دار است. تنها در صورتی که یک صفحه را در فاصله حداکثر 2 سانتیمتری بگیرید، نقش ستاره و ماه روی آن قابل رویت خواهند بود. 
چراغ دارای 3 دکمه این که یکی حالت گردشی کره بالایی را روشن و خاموش می کند، دومی نور رنگی را عوض می کند (مثلاً بین قرمز و آبی و بدون نور رنگی) و آخری هم نور سفید را به نور حاصل از کلید دوم اضافه می کند."
U0001F44E,"این محصول رو خریداری کردم.
اصلا کارا نیست.چون بجز اون قسمتی که به انگشت گیر میکنه.دیگه چیزی برای گیر کردن به پا نداره.و آویزون میمونه.
اصلا کاربردی نیست.مگه اینکه با جوراب بپوشید که روی پا ثابت بمونه."
U0001F44D,"دیجی عزیز لطفا تایید کن بدونن قراره چی بخرن
خواهشا تایید کنید بدونین قراره چی بخرن



آقا نخرید. به حرف این دوستانی که تا حالا لپ تاپ ندیدن نکنید. لپتاپ گرفتن حس گر اثر انگشت داره انگار دنیا رو بهشون دادن.
سری ideapad  نخریددد

مشخصاتی که نوشته خوبه. ولی وقتی به دستتون میرسه میفهمید واقعا بدرد نخوره. کیفیت ساختتتتت خراااااااب.

صدای هارد فوق العاده زیاده. هارد در حالت استارتاپ بدون اجرای برنامه و در حالت ویندوز خالی 100% داره استفاده میشه.
بایوس تایمش با ویندزوز ؛10؛ 5ثانیس!!!!. من با ایسوس i5 4250u با 2 ثانیه بالا میاره. نکه این با این سخت افزار 5 ثانیه!!!!

کسی که لپتاپ ندیدس میگه اره عالیههه. بازی رو اجرا میکنه با کیفیت عالی
ولی صدای کیبورد و هارد رو نمیشنوه
صدای تاچ پدو نگا نمیکنه. فقط یه چیزیه که بازی رو خوب بالا میاره ینی عالیه. اگه معیار به این باشه لپتاپ های ارزون تر هم هست که خیلی بهتر از این میارن بالا. با کیفیت uhd نه fhd
با سی پی یو hq نه سری u. 
اصلا ارزش خرید نداره. برین ایسوس بخرین.شرف داره به اینا بخدا. من نمیخواستم بخرم چندنفری داشتن خوب تعریف کردن گفتم این یکی رو بخرم ببینم چی در میاد که واقعاااا بدرد نخوره
کیبوردش صدا میده. تاچ پدش یه حالت لقی داره اونم صدا میده."
U0001F44E,کلیه مراحل اجراشو مو به مو انجام دادم ولی اصلا عمل نکرد ترک سیلندر من مویی بود باید راحت میگرفت ولی عمل نکرد
U0001F60D,دوتا از این پتو گرفتم و خوشبختانه خوب از آب دراومدن و راضی بودم فقط ایکاش تنوع رنگای بیشتری داشت
U0001F922,"پایه نگهدارنده میز پلاستیکی بود و خیلی ضیعف که در اولین استفاده یکیشون شکست
جز رنگ روی میز رنگ بقیش خیلی بده به محض برخورد دست کنده میشه
میزی که من تحویل گرفتم اصلا مثل عکس نیست و سطح روش یه رنگه
بی کیفیت واقعا ارزش خرید نداشت"
U0001F44E,"سلام
گذشته از اینکه جلوی آمپر رو میگیره، خودش متاسفانه تو باز شدنش یکم ایراد داره وو روون نیست. یکم باید با زور بازش کنی که همین باعث کشیده شدن بست کشیش میشه که باعثه هرچه زودتر از بین رفتنه بسته کشیش میشه. چه بهتر که هولدر تهیه بشه"
U0001F60D,یک رژ لب خوب در حد محصوللت خارجی .خوشرنگ بافت لطیف .ماندگاری نسبتا خوب .خوشبو.دوسش دارم
U0001F60D,"سلام
خدایی کارش عالی و کارامده. برا دوستانی که میخوان حین کار تماسشون تو دست رسشون باشه، واقعا عالیه. انتن دهیش قابل تعریفه. وصل بلوتوثش هم عالیه. در کل ساعته خوبیه. ولی اگر به نیت ساعت تهیه میکنید، بهتره که ساعت بخرین. چرا که برا دیدن ساعت باید بزنید تا نور صفحه روشن شه. شارژ هم دو روز به صورت استفاده معمولی موندگاری داره. سیم انداختم خوب ساپورت کرده. ولی رم رو هنوز امتحان نکردم. و اینکه راحت به گوشی کانکت میشه وو با روشن شدنه دستگاه و بلوتوث اتومات سریع وصل میشه"
U0001F44D,"سلام
خدایی از برج 11 خریدمش، فقط یه بار شارژش کردم. راحت دست کمش بیست روز براتون با یه شارژ کار میکنه. من که واقعا ازش راضیم. البته من هر روز ازش استفاده میکنم. حتی برای کادو کیسه بسیار مناسبیه. از لحاظ قیمت هم به صرفه هستش. تهیه کنید، بهتون قول میدم پشیمون نمیشید. ممنونم از دیجی بخاطر اصالت کالاش..."
U0001F60D,این دومین فلش منوری هست که خریدم قبلی هم همین بود با ظرفیت 32 ساعت و کیفیتشون عالیه تا الان که راضی بودم .
U0001F914,"من یک ماهه گوشی رو خریدم
زیاد هنگ میکنه نمیدونم چراا
کیفیت دوربینش خوبه و اگه لرزشگیر داشت عالی میشد"
U0001F914,"برای کارهای معمولی و طراحی بد نیست
منتها اصلا مناسب گیم نیست، مخصوصا شوتر
با dpi پایین خیلی کند میشه، با dpi بالا سریع میشه ولیبا دقت پایین و پرش که اصلا مناسب نشانه گیری نیست
با اینکه دستم بزرگه ولی درست تو دست نمیشینه، همین طوری تو دست بگیری خوب به نظر میرسه ولی تو گیم مشخص میشه که طراحی خوبی نداره"
U0001F614,آقا نخرید. تمام.
U0001F44D,"من به تازگی تهیه کردم، بر خلاف ظاهرش توی عکس کیفیت خوبی داره، تنها مشکلی که بود این بود که یک عدد بیشتر نمی تونستم خرید کنم"
U0001F60D,"یکی از بهترین گوشیا تو رده خودشه 
دوربینش هم عالیه"
U0001F44E,در یک کلام عطر مشهده.اصلا بوش خوب نیس
U0001F60D,"درود
 اول از همه در مورد باطری که اکثراً شاکی هستن و خودم همون ماه اول ضعیتر بودنشو نسبت به سری های پلاس آیفون عرض کردم؛ اما با آپدیت هایی که در ios12 در بتا های مختلف عرضه میشه تغییر زیادی در شارژدهی دستگاه میبینم، مثلا در بتا۸ عالی بود و الان در بتا۹ افتضاح شده، امیدوارم در نسخه رسمی که معرفی بشه این مشکل حل بشه. ضمناً در ایفون ایکس میتونید از قابلیت smart invert استفاده کنید تا پیکسل‌های کمتری از نمایشگر روشن بمونن.
 با قیمت‌های فعلی بازار ایران خرید گوشی نو پیشنهاد نمی‌کنم.
-در مورد حاشیه صفحه نمایش که بعضی دوستان با S8 یا مدل‌هایی که اصطلاحاً با کمترین حاشیه نمایشگر قبل از آیفون۱۰ معرفی شدند مقایسه می‌کنند عرض‌کنم خدمتشون؛ خیر اینطور نیست و تمامی گوشی هایی که این بریدگی بالای صفحه رو دارند تماماً از اپل و همین گوشی کپی کرده کرده و این ایده رو هیچ شرکتی جز اپل برای اولین‌بار نداشته.
 درمورد ابخوردگی جز اکثر شرکتهای بیمه، هیچ گارانتی پاسخگو نبوده و نیست، البته خوشبختانه به دلیل کیفیت بالای محصولات دی‌جی‌کالا گوشی من مشکلی با آب خوردگی نداشته.
 بازم ممنون از دی‌جی‌کالا"
U0001F44D,کیفیت صدا نسبتا خوبه ولی بلوتوثش ضعیفه از بدن رد نمیشه یعنی اگه بندش جلو باشه پشتتون رو به گوشی کنید قطع و وصل میشه و فاصله دور هم ساپورت نمیکنه
U0001F44E,اصلا روشن نمیشه واسه من مث اینکه این سری کلا خرابی داره واسه خریدش ریسک نکنید
U0001F60D,"بهترین کرم مرطوب کننده ای که تا به حال استفاده کردم 
واقعا عالی"
U0001F611,"در کل پاور بانک خوبیه، از خریدش شگفت زده نشدم ولی اونطور هم بد نبود که ناراضی باشم"
U0001F611,"من این محصول رو قبل از عید خریدم، به نظرم بسیار عالی و کاربردی هست. من یک غذاساز  بزرگ داشتم که برای خورد کردن پیاز و ... خیلی بزرگ بود ، با خرید این دستگاه پیاز و سیب زمینی و هر چیزی رو که بخوام حتی به مقدار کم با این دستگاه خورد میکنم. گوشکوبشم بسیار عالیه.و کار باهاش بسیار راحت و شستوشوی بسیار راحتی داره. بهتون پیشنهاد میکنم محصول فوق رو."
U0001F44D,"برای خرید یک ظرف (گرم) نگدارنده غذا جایی رو بهتر از دیجی کالا پیدا نکردم چرا که با تنوع زیاد محصولات این دسته، آرامش و آسودگی خیالی که برای گشتن بین محصولات متنوع این گروه داشتم رو در هیچ فروشگاهی نمی تونستم داشته باشم. ولی مشکلی که در خصوص خرید ظرف و ظروف من باهاش مواجه شدم این هست که سایت ها که دی جی کالا هم یکی از اونهاست تجریه ملموسی از   ابعاد و کیفیت اونها نمیتونن یا اون فرصت رو نداشتن که  ارائه بدن. در این خصوص قید وزن ظرف و تصاویر بیشتر و عکس هایی که محصول رو کنار شی  آشنای دیگه نشون بده نقش مهمی بازی می کنه. در مورد این ظرف من بعد مراجعه به وب سایت رسمی خود شرکت تونستم اطلاعات کاملتری بدست بیارم از جمله وجود همینشستی کاهش فشار داخل ظرف روی درکه در این محصول هم هست ولی در دیجی کالا در تاریخ خرید (22 فروردین 97) اشاره ای بهش نشده بود و توضیحی هم در مورد کاربردش داده نشده بود که بعد مراجعه به سایت شرکت این موارد رو پیدا کردم. و در کل اگه متوجه  ابعاد ظرف می شدم مطمئنا حجم کوچکتری (500)  انتخاب می کردم.
از این بحث بگذریم و به بررسی خود ظرف برسیم؛ از نظر ساخت خیلی خوش ساخت هست، طراحی و خصوصا نوار رنگی دور ظرف بسیار چشم نواز هست، واشر دور در برای جلوگیری از نشت غذا بسیار مطلوبه و دریچه ظرف به اندازه کافی بزرگ هست که بدون نیاز به تخلیه غذا به ظرف دیگه، بشه ازش غذا خورد.هنوز زمان نگهداری گرما رو آزمایش نکردم که نظری در موردش بدم ولی بنظرم در این خصوص توضیحات مناسبی در سایت موجوده.
سر[خر هم از مدت زمان دلیوری محصول بسیار راضی بودم"
U0001F4AE,"از اکانت مادرم پیغام میزارم.این کرم بسیار بسیار عالیه حدود یه هفتس که به دستم رسیده ، من 19 سال سن دارم و این کرم رو برای پیشگیری استفاده میکنم هم یه آبرسان خوبه هم شفاف کننده و خلاصه در یک کلام عالیه. برای خریدش تامل نکنید عااالیه"
U0001F44D,"امروز به دستم رسید.
خیلی از دوستان از کیفیت ظاهری دستگاه شکایت داشتن و میگفتن خیلی کوچیک هست و تو دست جا نمیشه یا جنس پلاستیک خیلی بدی داره. اتفاقا سایز دستگاه خیلی خوبه و کار کردن باهاش لذت بخشه و خیلی هم خوشگل هست. 
سری ها هم همه قابل استفاده هست. حالت چرخشی دستگاه رویه پوست حس خوبی ایجاد میکنه. در کل ازش راضی ام

برای جدا کردن سری ها اگر رویه برس ها درپوشش رو بذارین راحت تر جدا میشه.

فقط تنها مشکل این بود که گفته بودن هر 30 ثانیه موقع شستشوی صورت دستگاه بصورت اتومات بوق هشدار میزنه که متاسفانه اینطور نبود."
U0001F44E,سریال خیلی خوبیه ولی سی من قسمت 3 و 4 خراب  بودن و پخش نمی شدند و تیکه تیکه پخش می شدند ولی قسمت های دیگه تا الان ک سالم بودن
U0001F44D,"ب طورکلی خوبه.فقط دلیل این خش خش و تیک تیکشو نمیدونم . کسی میدونه به منم بگه.
من قبلا هندزفری سامسونگ داشتم نسبت به اون خیلی صدا واضح تر و بلند تره."
U0001F44D,خوبه ولی یکم گیرداره و کم رنگ و پرنگ میشه
U0001F44D,خیلی خوبه. هم قشنگه و هم جنس پارچش خیلی خوبه. من که راضیم
U0001F914,"به نظر من این کاسه ها اصلا کاسه نیستن هیچی توشون جا نمی گیره به درد هیچیم نمی خورن به جز اینکه سس توشون بریزی 
بیشتر به درد رستوران های کلاسیک می خوره که مثلا استیک و این جور چیزا سرو می کنند که مثلا توشون سس بریزن واقعا خیلیی کوچیکه 
من از الان به فکر تعویضشم."
U0001F44D,"با سلام
 من رنگ بنفشش رو توی پیشنهاد شگفت انگیز خریدم وقتی توی سایت دیدم بخاطر طراحی قشنگش فکر کردم حتما خارجیه
 اما وقتی رسید دستم دیدم نهرینه یکماهه که استفاده کردم و خیلی راضیم نسبت به قیمت شگفت انگیزش می ارزه سبک و راحته و طبی
 ای کاش همه ی کالاهای ساخت ایران اینطوری باشن.
لیلی"
U0001F44D,راضیم جنس وکاربرد وقیمت با تخفیفی که خورده خوبه
U0001F44D,واقا گوشی فوق العاده ای هستش در خریدش شک نکنید!
U0001F611,"من قبلا موس گیمینگ باسیم فراسو رو داشتم که خیلی عالی و خوش ساخت بود ،اما این مدل اصلا نه از لحاظ مواد به کار رفته و نه از لحاظ طراحی

با این قیمت قابل قبول نیست ، بیشتر شبیه اجناس چینی درجه دو است"
U0001F60D,هم خوشگل و خوش رنگه هم خیلی سبکه بار اول که پوشیدم احساس کردم هیچ کفشی پام نیس آدم پرواز میکنه باهاش
U0001F44D,"این شارژ رو دارم ولی بعضی از دوستان میگفتن صدای نویز وحشت ناکی داره ولی این که به دست من رسید اصلا صدا نداره و وقتی کنار گوشت بزاری به سختی صداشو میشنوی
در مورد شارژ کردن اگه گوشیتون قابلیت فست شارژ نداشته باشه تقریبا مثل شارز معمولیه ولی بازم ارزش خرید رو داره چون یه شارژ حرفه ایی و عمریه
کابلش محکم و با استحکام"
U0001F973,"خوشحالم که یک کالای ایرانی چنین کیفیت خوبی داره و برای تولید کنندگانش آرزوی موفقیت دارم
این محصول ارزش خرید بالایی داره و واقعا از اقلام ضروری هست. با هر نوعی دوشاخه ای هم سازگاره.
با استفاده از این محصول می تونید عمر بیشتر باتری تلفن همراهتون رو تضمین کنید و با استفاده از تایمر این محافظ، با خیال راحت گوشیتون رو شبانه شارژ کنید.
امیدوارم رله ای هم که داخلش به کار بردن عمر خوبی داشته باشه که به نظر هم همین طور میاد.
یک محافظ برق جمع و جور و کاربردی، توی خریدش شک نکنید..."
U0001F60D,بچه های من خیلی دوست داشتن
U0001F60D,"کیفیت این برند عالیه و اصلا به پوست صدمه نمیزنه ولی رنگ این شماره اصلا برنز تیره نیست و اشتباه ثبت شده. الان برای من قابل استفاده نیست، بژ 400 برای کسی که تیره و برنز میخواد عالیه"
U0001F60D,"این روغن موتور بهترین روغن برای پزو 405 1800 سی سی است که در بازار ایران وجود دارد.    
 اماراتی و توتال فرانسه آنرا درلیسانس خود دارد.برخلاف روغنهای ایرانی بااستارت به نرمی روشن میشودودورموتورزیرده میرودبعدازیک دقیقه"
U0001F4AE,من سال 1382 یکی خریدم تا امروز باطریشو عوض نکردم واقعا عالیه ولی دیگه فرسوده شده چند روز پیش دوباره یکی خردیم از بیرون مثل قدیم عالی و با کیفیت.
U0001F4AE,سخت افزار بالا درمقابل رم های نجومی بعضی گوشی ها استفاده راحت  کیفیت دوربین بسیار عالی ‌و...
U0001F44D,خیلی خوبه حتما پیشنهاد می کنم مخصوصا برای هدیه
U0001F44D,مثل عکس 3 در 4 میمونه که بزرگش شده اصلا جالب نیست.من فک کردم مث عکسش باکیفیته ولی افسوس.‌‌.
U0001F4AE,کیفیت خوبه .طرح طبیعیه. با کیفیته
U0001F60D,پوستم مختطله بیشترش هم خشکه.این کرم پودر خیلی رو پوستم خوب بود مات بودنش رو دوس دارم این شماره هم رنگش طبیعیه.موندگاریش حرف نداره.قبلا از مارکهای میبلین و بورژوآ و گلدن رز استفاده کردم از مارک اینلی خیلی راضی تر بودم
U0001F44D,"در خصوص این گوشی خریدش واقعا ارزش داره و امکانات کامل و لازم را داره البته p10 lite که بعضی از دوستان اشاره کردن هم رده این گوشی هست البته بدون دوربین دوم و اندازه گوشی همینه با صفحه نمایش کوچیکتر و اندروید هفت و قاب پشتی ان که فلز و شیشه هست در مقابل اثر انگشت و ضربه حساس هست و البته زیر کاور میره و جذابیتی هم ندارهولی رم ان یک گیگ بالاتر هست .
با توجه به این موارد این گوشی ارزش خرید بیشتری داره البته باز سلیقه ای هست .
ضمنا این را در نظر باید داشت که هر گوشی باید با همرده خودش از  نضر قیمتی و امکانات مقایسه بشه نه مثل  بعضی از دوستان که یه گوشی یک میلیونی را با یک گوشی یک میلیون و شش صد هزار تومانی مقایسه میکنن و میگن فلان نداره یا فلان ضعیفه ."
U0001F44D,سلام. حدود ده روز پیش این زودپز رو از دیجی کالا خریدم و چون مهمان داشتم چندین بار ازش استفاده کردم. خیلی راضیم. غذا رو خیلی خوب می پزه نه صدا داره نه موقع بازو بسته کردن در اذیت می کنه. نکته هایی که تو دفترچه نوشته رعایت کنید با خیال راحت استفاده کنید. به پارس استیل افتخار می کنم.
U0001F44D,واقعا عالیه حتما بخریدش
U0001F60D,"سلام

یک کاور بسیار خوب و ارزان با پوشش عالی برای J7 prime

فقط به دلیل اینکه برخی شارژرهای سامسونگ دارای پوشش پلاستیکی بزرگتری میباشند سر سوکت فلزی شارژر پس از ورود به محل شارژ در موبایل امکان چفت شدن کامل ندارد و شما مجبور میشوید کمی از کاور را با تیغ ببرید 

ممنون از دیجیکالا"
U0001F60D,"عالیه. خیلی قدرتمند و خوب کار می کنه.
ایراد هاش
1_موقع اتصال به برق برای شارژ شدن چراغی وجود نداره که نشون بده شارژ میشه
2_باهاش نمیشه خط ریش زد که البته شاید لزومس نداشته باشه که یه موزن گوش و بینی عین یه ماشین ریش تراش کار کنه چونکه در این صورت ممکنه به موتورش فشار بیاره."
U0001F60D,"با فاصله کمتر از یه هفته، دو دستگاه از این جارو رو خریدم
بنظرم با توجه به کارآیی، قیمت و امکاناتش بهترین جاروبرقی در دسترس تو بازار ایرانه
تنها ضعفش، همون‌طور که بیشتر دوستان گفتن، کیفیت پایین قطعات بدنه اس، و اگه برای داشتن جارویی که درب سری های اضافه روی بدنه اش لق و پق باشه، یا احیانا جدا شده باشه مشکلی ندارین، بهترین گزینه اس. 
این قطعات بسادگی قابل تهیه است و  تاثیری هم رو کارآیی دستگاه ندارد
من اینو از یه تعمیرکار کاردرست شنیدم، و با اینکه میخواستم حدود دوملیون هزینه کنم بهش اعتماد کردم، و الان ازش ممنونم
این مدل، غیر از مدل 2500 وات، تنها مدل پارس خزره که کنترل رو دسته جارو داره
حیفه که با وجود چنین جارویی پول برند و مارک بدیم، و البته در کنار تشکر از پارس خزر برای ارائه این جارو، باید از بی توجهیشون به نظرات تعداد زیادی مصرف کننده برای بهبود کیفیت بدنه انتقاد کنم، اونم با آگاهی از تاثیر این بهبود روی قیمت تموم شده و رقابت پذیری جارو"
U0001F4AE,"سلام دوستان من نمی دونم این کسایی که این کالارو نخریدن چرا نظر می دن اگر هم خریده باشن از دی جی کالا نخریدن پس با چه رویی نظر میدن من موندم 
این مودم خیلی عالیه حتما پیشنهاد می کنم ی اپلیکیشن داره بنام tpMiFi که می تونید با اون مودم خودتونو مدیریت کنید سرعتش بالاست باتریشم خوبه انتن دهی خوبی هم داره پس پیشنهاد می کنم بخرید"
U0001F44E,"با عکس مطابقت نداشت و کیف موجود نبود. بعد از یکبار تبدیل به چاقو و بعد بازگردادن به حالت کارت، دیگر بصورت کارت صاف باقی نمی ماند و انحنا رویش باقی می ماند  و باید حتما در کیف گذاشته شود."
U0001F44D,"برای پوست چرب خیلی مناسبه، در عین از بین بردن چربی و آلودگی و رایحه و غلظت مناسبش پوست رو نرم و لطیف میکنه. دربش یمقدار سفته، ولی طراحیش در عین سادگی زیباست. راضی ام و دوباره می خرم ازش"
U0001F44E,متأسفانه فاقد بسته بندی کارخانه ای می باشد و دیجی کالا محصول را در یک بسته بندی پلاستیکی ارسال می کند وبرای کادو اصلا مناسب نیست.
U0001F44E,بعضی از کالا ها ارزش خرید ندارند اینم یکی از این کالا هستش
U0001F44E,اول که خریدم فکر کردم خرابه و سریع نوشتم اینجا چون کاملا با فیلم آموزشی جلو رفته بودم .یعنی تا زمانی که پارچه ی روی خود دستگاه باهاش بود کار میکرد.تا برش داشتم و نخ رو قیچی کردم و پارچه خودمو گذاشتم کار نکرد دیگه! کلی نگاه که کردم فهمیدم  باید اون پیچِ بالای سوزن رو شل کنی و سوزن رو یکم بیاری پایین تر و دوباره پیچ رو سفت کنی.اینجوری درست شد
